courseId,chapterId,lessonId,topicId,topicTitle,videoUrl,description,order
course_2,ch_2_04,les_2_04_02,topic_2_04_02_1,Quantitative Signal Detection,https://www.youtube.com/watch?v=,Using statistical methods to analyze large datasets and uncover disproportional safety patterns.,1
course_2,ch_2_04,les_2_04_03,topic_2_04_03_1,Qualitative Signal Detection,https://www.youtube.com/watch?v=,Expert review of case narratives and patterns to interpret potential drug safety issues.,1
course_2,ch_2_04,les_2_04_04,topic_2_04_04_1,AI for Signal Noise Reduction,https://www.youtube.com/watch?v=,Using machine learning to filter irrelevant data and highlight true safety signals faster.,1
course_2,ch_2_04,les_2_04_05,topic_2_04_05_1,Risk Management Plans (RMP),https://www.youtube.com/watch?v=,"Structured strategies to identify, assess, and minimize drug-related risks throughout the product lifecycle.",1
course_2,ch_2_04,les_2_04_06,topic_2_04_06_1,Signal Validation Process,https://www.youtube.com/watch?v=,Confirming whether detected safety alerts represent genuine drug-event concerns requiring regulatory attention.,1
course_2,ch_2_04,les_2_04_07,topic_2_04_07_1,Disproportionality Analysis,https://www.youtube.com/watch?v=,Statistical comparison of observed versus expected safety events to detect unusual reporting patterns.,1
course_2,ch_2_04,les_2_04_08,topic_2_04_08_1,Signal Reporting Standards,https://www.youtube.com/watch?v=,"Global guidelines for documenting, communicating, and escalating validated safety signals.",1
course_2,ch_2_04,les_2_04_09,topic_2_04_09_1,Risk Minimization Strategies,https://www.youtube.com/watch?v=,Targeted actions like labeling updates or restricted use programs to reduce identified medication risks.,1
course_2,ch_2_04,les_2_04_10,topic_2_04_10_1,Signal Dashboards,https://www.youtube.com/watch?v=,Interactive tools visualizing real-time safety trends for informed decision making in pharmacovigilance.,1
course_2,ch_2_05,les_2_05_01,topic_2_05_01_1,PSUR Overview & Requirements,https://www.youtube.com/watch?v=,Key elements and regulatory expectations for periodic safety update reports on marketed products.,1
course_2,ch_2_05,les_2_05_02,topic_2_05_02_1,DSUR Basics & Timelines,https://www.youtube.com/watch?v=,Fundamentals of development safety update reports and their annual submission schedule in clinical development.,1
course_2,ch_2_05,les_2_05_03,topic_2_05_03_1,Data Aggregation for Reports,https://www.youtube.com/watch?v=,Compiling global safety data from multiple sources to support accurate periodic reporting.,1
course_2,ch_2_05,les_2_05_04,topic_2_05_04_1,AI for PSUR Drafting,https://www.youtube.com/watch?v=,Automating narrative generation and data summaries using intelligent document writing tools.,1
course_2,ch_2_05,les_2_05_05,topic_2_05_05_1,Line Listings & Summary Tabulations,https://www.youtube.com/watch?v=,Structured case data tables that enable trend identification in periodic safety reports.,1
course_2,ch_2_05,les_2_05_06,topic_2_05_06_1,PSUR Quality Checks,https://www.youtube.com/watch?v=,"Ensuring accuracy, consistency, and regulatory compliance before submitting safety update reports.",1
course_2,ch_2_05,les_2_05_07,topic_2_05_07_1,DSUR Case Study Analysis,https://www.youtube.com/watch?v=,Learning DSUR preparation through review of real-world clinical safety scenarios.,1
course_2,ch_2_05,les_2_05_08,topic_2_05_08_1,Regulatory Submission of Reports,https://www.youtube.com/watch?v=,Electronic handoff of safety update documents using standardized global submission formats.,1
course_2,ch_2_05,les_2_05_09,topic_2_05_09_1,Handling PSUR Queries,https://www.youtube.com/watch?v=,Responding to authority questions with clarified data and supporting evidence.,1
course_2,ch_2_05,les_2_05_10,topic_2_05_10_1,Periodic Report Automation,https://www.youtube.com/watch?v=,Streamlining workflows with tools that schedule data pulls and generate recurring safety reports.,1
course_2,ch_2_06,les_2_06_01,topic_2_06_01_1,MedDRA Hierarchy Overview,https://www.youtube.com/watch?v=,Understanding the structured layers of MedDRA from detailed LLTs up to broad SOC classifications.,1
course_2,ch_2_06,les_2_06_02,topic_2_06_02_1,"LLT, PT, and SOC Coding",https://www.youtube.com/watch?v=,Correctly assigning medical terms to the right hierarchy levels for consistent safety reporting.,1
course_2,ch_2_06,les_2_06_03,topic_2_06_03_1,AI for MedDRA Auto-Coding,https://www.youtube.com/watch?v=,Using intelligent tools to map clinical terms to MedDRA codes faster and with fewer errors.,1
course_2,ch_2_06,les_2_06_04,topic_2_06_04_1,Coding Accuracy Checks,https://www.youtube.com/watch?v=,Verifying that selected MedDRA terms reflect the true medical meaning of each case.,1
course_2,ch_2_06,les_2_06_05,topic_2_06_05_1,Complex Case Coding,https://www.youtube.com/watch?v=,Handling multi-symptom or ambiguous clinical scenarios with precise MedDRA term selection.,1
course_2,ch_2_06,les_2_06_06,topic_2_06_06_1,Narrative Quality Standards,https://www.youtube.com/watch?v=,"Writing concise, medically meaningful case stories that support valid coding and assessment.",1
course_2,ch_2_06,les_2_06_07,topic_2_06_07_1,Follow-Up Case Processing,https://www.youtube.com/watch?v=,Updating safety reports with new medical details while keeping coding accurate and current.,1
course_2,ch_2_06,les_2_06_08,topic_2_06_08_1,Coding Error Resolution,https://www.youtube.com/watch?v=,Detecting incorrect terms and applying the right fixes to maintain data integrity.,1
course_2,ch_2_06,les_2_06_09,topic_2_06_09_1,MedDRA Version Updates,https://www.youtube.com/watch?v=,Adapting coding practices to align with each new MedDRA release.,1
course_2,ch_2_06,les_2_06_10,topic_2_06_10_1,Case Quality Dashboards,https://www.youtube.com/watch?v=,"Visual tools that track completeness, coding accuracy, and timeliness across PV cases.",1
course_3,ch_3_01,les_3_01_01,topic_3_01_01_1,Introduction to Clinical Research.,https://www.youtube.com/watch?v=,Systematic investigations on humans to evaluate the safety and effectiveness of medical interventions.,1
course_3,ch_3_01,les_3_01_02,topic_3_01_02_1,History & Evolution of Clinical Trials.,https://www.youtube.com/watch?v=,"A journey from early experimental treatments to today’s highly regulated, science-driven studies.",1
course_3,ch_3_01,les_3_01_03,topic_3_01_03_1,Roles in a Clinical Trial Team.,https://www.youtube.com/watch?v=,"Diverse professionals collaborating to design, run, monitor, and report clinical studies responsibly.",1
course_3,ch_3_01,les_3_01_04,topic_3_01_04_1,Introduction to Good Clinical Practice (GCP).,https://www.youtube.com/watch?v=,Global ethical and scientific standards that ensure participant safety and data integrity.,1
course_3,ch_3_01,les_3_01_05,topic_3_01_05_1,Ethical Considerations in Trials.,https://www.youtube.com/watch?v=,"Safeguarding human rights through informed consent, confidentiality, and risk-benefit balance.",1
course_3,ch_3_01,les_3_01_06,topic_3_01_06_1,"Regulatory Bodies Overview (FDA, EMA, etc.).",https://www.youtube.com/watch?v=,Authorities that oversee clinical research compliance and approve new therapies.,1
course_3,ch_3_01,les_3_01_07,topic_3_01_07_1,"Trial Types & Designs (RCTs, Observational).",https://www.youtube.com/watch?v=,Different study structures used to answer specific medical research questions accurately.,1
course_3,ch_3_01,les_3_01_08,topic_3_01_08_1,Basics of Trial Documentation.,https://www.youtube.com/watch?v=,"Essential records like protocols, CRFs, and consent forms that support transparent and valid research.",1
course_3,ch_3_01,les_3_01_09,topic_3_01_09_1,Introduction to AI in Clinical Research.,https://www.youtube.com/watch?v=,"Intelligent tools helping optimize trial design, recruitment, and real-time data analysis.",1
course_3,ch_3_01,les_3_01_10,topic_3_01_10_1,GCP Audit Trails Basics.,https://www.youtube.com/watch?v=,Tracking every change in clinical data systems to ensure accountability and compliance.,1
course_3,ch_3_02,les_3_02_01,topic_3_02_01_1,Protocol Structure Overview.,https://www.youtube.com/watch?v=,A roadmap describing how a clinical trial will be conducted from start to finish.,1
course_3,ch_3_02,les_3_02_02,topic_3_02_02_1,Objectives & Endpoints.,https://www.youtube.com/watch?v=,Clearly defined goals and measurable outcomes that determine the study’s success.,1
course_3,ch_3_02,les_3_02_03,topic_3_02_03_1,Study Population & Inclusion/Exclusion.,https://www.youtube.com/watch?v=,Criteria specifying who can or cannot participate to ensure valid and ethical selection.,1
course_3,ch_3_02,les_3_02_04,topic_3_02_04_1,Interventions & Dosing.,https://www.youtube.com/watch?v=,"Details on the treatment being tested, dosage levels, and administration procedures.",1
course_3,ch_3_02,les_3_02_05,topic_3_02_05_1,Schedule of Assessments.,https://www.youtube.com/watch?v=,"Timelines for safety checks, efficacy tests, and data collection during the study.",1
course_3,ch_3_02,les_3_02_06,topic_3_02_06_1,Risk Assessment in Protocols.,https://www.youtube.com/watch?v=,Analysis of potential participant risks with strategies to minimize and monitor them.,1
course_3,ch_3_02,les_3_02_07,topic_3_02_07_1,AI-Assisted Protocol Writing.,https://www.youtube.com/watch?v=,"Technology support for draft creation, data alignment, and rapid iteration of complex documents.",1
course_3,ch_3_02,les_3_02_08,topic_3_02_08_1,Protocol Amendments.,https://www.youtube.com/watch?v=,Controlled updates reflecting scientific changes or new safety information during the study.,1
course_3,ch_3_02,les_3_02_09,topic_3_02_09_1,Statistical Considerations in Protocols.,https://www.youtube.com/watch?v=,Planned methods for analyzing data to ensure reliable conclusions.,1
course_3,ch_3_02,les_3_02_10,topic_3_02_10_1,Protocol Review & Approval.,https://www.youtube.com/watch?v=,Regulatory and ethics committee checks ensuring compliance before a trial begins.,1
course_3,ch_3_03,les_3_03_01,topic_3_03_01_1,Site Selection Criteria.,https://www.youtube.com/watch?v=,"Choosing trial locations that meet patient access, quality standards, and operational capability.",1
course_3,ch_3_03,les_3_03_02,topic_3_03_02_1,Feasibility Assessments.,https://www.youtube.com/watch?v=,"Evaluating a site’s resources, timelines, and patient pool to ensure successful study execution.",1
course_3,ch_3_03,les_3_03_03,topic_3_03_03_1,Investigator Qualification.,https://www.youtube.com/watch?v=,"Confirming that site investigators have the expertise and credentials to lead safe, ethical research.",1
course_3,ch_3_03,les_3_03_04,topic_3_03_04_1,Site Contracts & Budgeting.,https://www.youtube.com/watch?v=,Negotiating legal terms and financial plans that support trial operations at each site.,1
course_3,ch_3_03,les_3_03_05,topic_3_03_05_1,Regulatory Submissions for Sites.,https://www.youtube.com/watch?v=,Getting approvals from ethics committees and authorities before enrollment begins.,1
course_3,ch_3_03,les_3_03_06,topic_3_03_06_1,Study Start-Up Meetings (SSUM).,https://www.youtube.com/watch?v=,Aligning all stakeholders with protocol requirements and key trial deliverables.,1
course_3,ch_3_03,les_3_03_07,topic_3_03_07_1,AI in Site Feasibility.,https://www.youtube.com/watch?v=,Predictive analytics to identify the best-performing sites and reduce delays in activation.,1
course_3,ch_3_03,les_3_03_08,topic_3_03_08_1,Training Site Staff.,https://www.youtube.com/watch?v=,"Ensuring everyone understands protocol, GCP, and operational workflows before recruitment begins.",1
course_3,ch_3_03,les_3_03_09,topic_3_03_09_1,Site Activation Checklists.,https://www.youtube.com/watch?v=,"Final readiness checks for systems, supplies, staff, and documentation.",1
course_3,ch_3_03,les_3_03_10,topic_3_03_10_1,Common Start-Up Pitfalls.,https://www.youtube.com/watch?v=,"Avoidable delays like slow contracting, missing approvals, or inadequate site preparation.",1
course_3,ch_3_04,les_3_04_01,topic_3_04_01_1,Recruitment Strategies Overview.,https://www.youtube.com/watch?v=,Plans to attract and enroll the right participants efficiently for the trial.,1
course_3,ch_3_04,les_3_04_02,topic_3_04_02_1,Patient Eligibility Screening.,https://www.youtube.com/watch?v=,Checking whether candidates meet all criteria for safe and valid participation.,1
course_3,ch_3_04,les_3_04_03,topic_3_04_03_1,Informed Consent Process.,https://www.youtube.com/watch?v=,Ensuring participants fully understand the study before voluntarily agreeing to join.,1
course_3,ch_3_04,les_3_04_04,topic_3_04_04_1,Diversity & Inclusion in Recruitment.,https://www.youtube.com/watch?v=,Reaching diverse patient groups to improve equity and scientific rigor.,1
course_3,ch_3_04,les_3_04_05,topic_3_04_05_1,Retention Techniques.,https://www.youtube.com/watch?v=,Keeping participants engaged and enrolled throughout the study to reduce dropouts.,1
course_3,ch_3_04,les_3_04_06,topic_3_04_06_1,AI-Powered Patient Matching.,https://www.youtube.com/watch?v=,Smart tools that identify eligible candidates from health data quickly and accurately.,1
course_3,ch_3_04,les_3_04_07,topic_3_04_07_1,Consent Documentation.,https://www.youtube.com/watch?v=,Accurate record keeping of signed and dated consent forms to maintain compliance.,1
course_3,ch_3_04,les_3_04_08,topic_3_04_08_1,Handling Recruitment Challenges.,https://www.youtube.com/watch?v=,"Practical fixes for slow enrollment, communication gaps, or logistical issues.",1
course_3,ch_3_04,les_3_04_09,topic_3_04_09_1,Metrics & Reporting Recruitment.,https://www.youtube.com/watch?v=,"Tracking progress with data on screening, enrollment, and dropouts.",1
course_3,ch_3_04,les_3_04_10,topic_3_04_10_1,Ethical AI in Recruitment.,https://www.youtube.com/watch?v=,Applying automation responsibly without bias or privacy risks to participants.,1
course_3,ch_3_05,les_3_05_01,topic_3_05_01_1,CRF Design Principles.,https://www.youtube.com/watch?v=,"Creating user-friendly forms that capture accurate, protocol-required data only.",1
course_3,ch_3_05,les_3_05_02,topic_3_05_02_1,"Data Collection Methods (EDC, Paper).",https://www.youtube.com/watch?v=,Different ways clinical trial data is recorded and transferred into secure systems.,1
course_3,ch_3_05,les_3_05_03,topic_3_05_03_1,Source Data Verification (SDV).,https://www.youtube.com/watch?v=,Comparing CRF entries against original medical records to ensure correctness.,1
course_3,ch_3_05,les_3_05_04,topic_3_05_04_1,Query Management.,https://www.youtube.com/watch?v=,Identifying and resolving data discrepancies through structured communication with sites.,1
course_3,ch_3_05,les_3_05_05,topic_3_05_05_1,Data Cleaning Basics.,https://www.youtube.com/watch?v=,"Systematic checks to ensure complete, consistent, and high-quality study data.",1
course_3,ch_3_05,les_3_05_06,topic_3_05_06_1,AI in CRF Automation.,https://www.youtube.com/watch?v=,Using intelligent tools to pre-populate fields and reduce manual entry errors.,1
course_3,ch_3_05,les_3_05_07,topic_3_05_07_1,Handling Missing Data.,https://www.youtube.com/watch?v=,Strategies to minimize and interpret gaps while preserving data integrity.,1
course_3,ch_3_05,les_3_05_08,topic_3_05_08_1,Data Security & Confidentiality.,https://www.youtube.com/watch?v=,Protecting participant information through access controls and encryption.,1
course_3,ch_3_05,les_3_05_09,topic_3_05_09_1,CRF Amendments & Versions.,https://www.youtube.com/watch?v=,Controlled updates to forms while maintaining traceability of earlier data.,1
course_3,ch_3_05,les_3_05_10,topic_3_05_10_1,Intro to EDC Systems.,https://www.youtube.com/watch?v=,Overview of electronic platforms that streamline data entry and monitoring in real time.,1
course_3,ch_3_06,les_3_06_01,topic_3_06_01_1,Monitoring Plan Development.,https://www.youtube.com/watch?v=,Tailoring a strategy to ensure participant safety and protocol compliance throughout the trial.,1
course_3,ch_3_06,les_3_06_02,topic_3_06_02_1,On-Site vs. Remote Monitoring.,https://www.youtube.com/watch?v=,Comparing physical visits with virtual review approaches for efficient oversight.,1
course_3,ch_3_06,les_3_06_03,topic_3_06_03_1,Site Visits & Inspections.,https://www.youtube.com/watch?v=,Scheduled evaluations to confirm data accuracy and adherence to GCP requirements.,1
course_3,ch_3_06,les_3_06_04,topic_3_06_04_1,Deviation & Non-Compliance Management.,https://www.youtube.com/watch?v=,Identifying and correcting any departures from protocol or regulations.,1
course_3,ch_3_06,les_3_06_05,topic_3_06_05_1,Investigator Oversight.,https://www.youtube.com/watch?v=,Continuous accountability by site leadership for study conduct and participant care.,1
course_3,ch_3_06,les_3_06_06,topic_3_06_06_1,AI-Driven Monitoring Alerts.,https://www.youtube.com/watch?v=,Automated detection of unusual data patterns to enable early intervention.,1
course_3,ch_3_06,les_3_06_07,topic_3_06_07_1,Central vs. Local Monitoring.,https://www.youtube.com/watch?v=,"Balancing centralized data review with direct, site-level observation for stronger quality control.",1
course_3,ch_3_06,les_3_06_08,topic_3_06_08_1,Escalation Procedures.,https://www.youtube.com/watch?v=,Clear steps for resolving serious issues that threaten study integrity or safety.,1
course_3,ch_3_06,les_3_06_09,topic_3_06_09_1,Monitoring Reports.,https://www.youtube.com/watch?v=,"Documentation of findings, actions, and follow-up from each monitoring activity.",1
course_3,ch_3_06,les_3_06_10,topic_3_06_10_1,Close-Out Monitoring.,https://www.youtube.com/watch?v=,"Final verification that all data, documents, and regulatory requirements are completed before trial closure.",1
course_4,ch_4_01,les_4_01_01,topic_4_01_01_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_01,les_4_01_02,topic_4_01_02_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_01,les_4_01_03,topic_4_01_03_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_01,les_4_01_04,topic_4_01_04_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_01,les_4_01_05,topic_4_01_05_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_01,les_4_01_06,topic_4_01_06_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_01,les_4_01_07,topic_4_01_07_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_01,les_4_01_08,topic_4_01_08_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_01,les_4_01_09,topic_4_01_09_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_02,les_4_02_01,topic_4_02_01_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_02,les_4_02_02,topic_4_02_02_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_02,les_4_02_03,topic_4_02_03_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_02,les_4_02_04,topic_4_02_04_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_02,les_4_02_05,topic_4_02_05_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_02,les_4_02_06,topic_4_02_06_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_02,les_4_02_07,topic_4_02_07_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_02,les_4_02_08,topic_4_02_08_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_02,les_4_02_09,topic_4_02_09_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_02,les_4_02_10,topic_4_02_10_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_03,les_4_03_01,topic_4_03_01_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_03,les_4_03_02,topic_4_03_02_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_03,les_4_03_03,topic_4_03_03_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_03,les_4_03_04,topic_4_03_04_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_03,les_4_03_05,topic_4_03_05_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_03,les_4_03_06,topic_4_03_06_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_03,les_4_03_07,topic_4_03_07_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_03,les_4_03_08,topic_4_03_08_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_03,les_4_03_09,topic_4_03_09_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_03,les_4_03_10,topic_4_03_10_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_04,les_4_04_01,topic_4_04_01_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_04,les_4_04_02,topic_4_04_02_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_04,les_4_04_03,topic_4_04_03_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_04,les_4_04_04,topic_4_04_04_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_04,les_4_04_05,topic_4_04_05_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_04,les_4_04_06,topic_4_04_06_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_04,les_4_04_07,topic_4_04_07_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_04,les_4_04_08,topic_4_04_08_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_04,les_4_04_09,topic_4_04_09_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_04,les_4_04_10,topic_4_04_10_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_05,les_4_05_01,topic_4_05_01_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_05,les_4_05_02,topic_4_05_02_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_05,les_4_05_03,topic_4_05_03_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_05,les_4_05_04,topic_4_05_04_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_05,les_4_05_05,topic_4_05_05_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_05,les_4_05_06,topic_4_05_06_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_05,les_4_05_07,topic_4_05_07_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_05,les_4_05_08,topic_4_05_08_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_05,les_4_05_09,topic_4_05_09_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_05,les_4_05_10,topic_4_05_10_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_06,les_4_06_01,topic_4_06_01_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_06,les_4_06_02,topic_4_06_02_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_06,les_4_06_03,topic_4_06_03_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_06,les_4_06_04,topic_4_06_04_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_06,les_4_06_05,topic_4_06_05_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_06,les_4_06_06,topic_4_06_06_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_06,les_4_06_07,topic_4_06_07_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_06,les_4_06_08,topic_4_06_08_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_06,les_4_06_09,topic_4_06_09_1,,https://www.youtube.com/watch?v=,,1
course_4,ch_4_06,les_4_06_10,topic_4_06_10_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_01,les_5_01_01,topic_5_01_01_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_01,les_5_01_02,topic_5_01_02_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_01,les_5_01_03,topic_5_01_03_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_01,les_5_01_04,topic_5_01_04_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_01,les_5_01_05,topic_5_01_05_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_01,les_5_01_06,topic_5_01_06_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_01,les_5_01_07,topic_5_01_07_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_01,les_5_01_08,topic_5_01_08_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_01,les_5_01_09,topic_5_01_09_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_02,les_5_02_01,topic_5_02_01_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_02,les_5_02_02,topic_5_02_02_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_02,les_5_02_03,topic_5_02_03_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_02,les_5_02_04,topic_5_02_04_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_02,les_5_02_05,topic_5_02_05_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_02,les_5_02_06,topic_5_02_06_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_02,les_5_02_07,topic_5_02_07_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_02,les_5_02_08,topic_5_02_08_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_02,les_5_02_09,topic_5_02_09_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_02,les_5_02_10,topic_5_02_10_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_03,les_5_03_01,topic_5_03_01_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_03,les_5_03_02,topic_5_03_02_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_03,les_5_03_03,topic_5_03_03_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_03,les_5_03_04,topic_5_03_04_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_03,les_5_03_05,topic_5_03_05_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_03,les_5_03_06,topic_5_03_06_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_03,les_5_03_07,topic_5_03_07_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_03,les_5_03_08,topic_5_03_08_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_03,les_5_03_09,topic_5_03_09_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_03,les_5_03_10,topic_5_03_10_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_04,les_5_04_01,topic_5_04_01_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_04,les_5_04_02,topic_5_04_02_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_04,les_5_04_03,topic_5_04_03_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_04,les_5_04_04,topic_5_04_04_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_04,les_5_04_05,topic_5_04_05_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_04,les_5_04_06,topic_5_04_06_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_04,les_5_04_07,topic_5_04_07_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_04,les_5_04_08,topic_5_04_08_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_04,les_5_04_09,topic_5_04_09_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_04,les_5_04_10,topic_5_04_10_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_05,les_5_05_01,topic_5_05_01_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_05,les_5_05_02,topic_5_05_02_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_05,les_5_05_03,topic_5_05_03_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_05,les_5_05_04,topic_5_05_04_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_05,les_5_05_05,topic_5_05_05_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_05,les_5_05_06,topic_5_05_06_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_05,les_5_05_07,topic_5_05_07_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_05,les_5_05_08,topic_5_05_08_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_05,les_5_05_09,topic_5_05_09_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_05,les_5_05_10,topic_5_05_10_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_06,les_5_06_01,topic_5_06_01_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_06,les_5_06_02,topic_5_06_02_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_06,les_5_06_03,topic_5_06_03_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_06,les_5_06_04,topic_5_06_04_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_06,les_5_06_05,topic_5_06_05_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_06,les_5_06_06,topic_5_06_06_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_06,les_5_06_07,topic_5_06_07_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_06,les_5_06_08,topic_5_06_08_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_06,les_5_06_09,topic_5_06_09_1,,https://www.youtube.com/watch?v=,,1
course_5,ch_5_06,les_5_06_10,topic_5_06_10_1,,https://www.youtube.com/watch?v=,,1
course_6,ch_6_01,les_6_01_01,topic_6_01_01_1,,https://www.youtube.com/watch?v=,,1
course_6,ch_6_01,les_6_01_02,topic_6_01_02_1,,https://www.youtube.com/watch?v=,,1
course_6,ch_6_01,les_6_01_03,topic_6_01_03_1,,https://www.youtube.com/watch?v=,,1
