courseId,chapterId,lessonId,topicId,questionId,question,options,correct
course_1,ch_1_04,les_1_04_01,topic_1_04_01_01,quiz_1_04_01_2,Which section of an SOP defines what the procedure covers and excludes?,"A) Procedure |
B) References |
C) Scope |
D) Title",C
course_1,ch_1_04,les_1_04_01,topic_1_04_01_01,quiz_1_04_01_3,Why might a facility face penalties during a USFDA audit related to SOPs?,"A) Using clear, approved SOPs for all processes |
B) Missing an SOP for a critical process like change control |
C) Training staff on SOP implementation |
D) Maintaining version-controlled SOPs",B
course_1,ch_1_04,les_1_04_01,topic_1_04_01_01,quiz_1_04_01_4,What is a key regulatory mandate for SOPs under GMP standards?,"A) SOPs can be informal to allow operator flexibility |
B) SOPs must be approved, version-controlled, and accessible |
C) SOPs are optional for non-critical processes |
D) SOPs should avoid detailed procedures for simplicity",B
course_1,ch_1_04,les_1_04_01,topic_1_04_01_01,quiz_1_04_01_5,What is a common risk of poorly designed SOPs in a GMP environment?,"A) Improved process consistency across batches |
B) Inconsistent processes leading to audit failures |
C) Reduced need for staff training |
D) Faster regulatory approvals",B
course_1,ch_1_04,les_1_04_02,topic_1_04_02_01,quiz_1_04_02_1,Why is clarity critical in writing SOPs for GMP compliance?,"A) To allow operators to interpret steps freely |
B) To ensure all personnel can follow instructions without confusion |
C) To reduce the need for detailed documentation |
D) To simplify audits by using vague language",B
course_1,ch_1_04,les_1_04_02,topic_1_04_02_01,quiz_1_04_02_2,What does precision in SOP writing involve?,"A) Using vague terms like “some” for flexibility |
B) Providing exact details like measurements and times |
C) Avoiding active voice to simplify instructions |
D) Omitting decision points for brevity",B
course_1,ch_1_04,les_1_04_02,topic_1_04_02_01,quiz_1_04_02_3,How do zero-ambiguity rules help prevent errors in SOP execution?,"A) By allowing vague terms like “adequate” |
B) By using complex sentences for detail |
C) By defining terms and including decision points |
D) By excluding step-by-step instructions",C
course_1,ch_1_04,les_1_04_02,topic_1_04_02_01,quiz_1_04_02_4,Why might an SOP lead to an EU GMP audit failure?,"A) Including clear cleaning validation steps |
B) Lacking clear instructions for critical processes |
C) Using numbered steps for clarity |
D) Being approved by quality assurance",B
course_1,ch_1_04,les_1_04_02,topic_1_04_02_01,quiz_1_04_02_5,What is a recommended practice to ensure an SOP is clear and effective?,"A) Use jargon to keep instructions concise |
B) Test the SOP with a new employee for clarity |
C) Avoid visuals like diagrams to save space |
D) Use vague terms to allow flexibility",B
course_1,ch_1_04,les_1_04_03,topic_1_04_03_01,quiz_1_04_03_1,What is the primary purpose of version control in managing SOPs for GMP compliance?,"A) To allow multiple SOP versions to be used simultaneously |
B) To ensure only the latest, approved SOP version is used |
C) To reduce the need for change logs |
D) To simplify audits by skipping approvals",B
course_1,ch_1_04,les_1_04_03,topic_1_04_03_01,quiz_1_04_03_2,When are SOP review cycles typically conducted to maintain GMP compliance?,"A) Only when a new regulation is introduced |
B) After every batch production |
C) Annually or after process changes |
D) During equipment maintenance",C
course_1,ch_1_04,les_1_04_03,topic_1_04_03_01,quiz_1_04_03_3,What is a key function of a change log in SOP management?,"A) To replace the need for version control |
B) To document all SOP revisions for traceability |
C) To allow unapproved changes for flexibility |
D) To archive current SOP versions",B
course_1,ch_1_04,les_1_04_03,topic_1_04_03_01,quiz_1_04_03_4,Why might a facility face a citation during a GMP audit related to SOP management?,"A) Archiving obsolete SOP versions properly |
B) Using an unapproved SOP version |
C) Maintaining detailed change logs |
D) Conducting regular review cycles",B
course_1,ch_1_04,les_1_04_03,topic_1_04_03_01,quiz_1_04_03_5,What is a recommended practice to ensure audit-readiness for SOPs?,"A) Skip minor changes in the change log |
B) Include all changes, even minor ones, in the change log |
C) Avoid archiving old SOP versions |
D) Use unapproved SOPs for minor processes",B
course_1,ch_1_04,les_1_04_04,topic_1_04_04_01,quiz_1_04_04_1,What is the primary purpose of system validation in GMP-compliant pharmaceutical production?,"A) To reduce equipment maintenance costs |
B) To confirm equipment consistently meets quality standards |
C) To allow untested systems for faster production |
D) To simplify audits by skipping documentation",B
course_1,ch_1_04,les_1_04_04,topic_1_04_04_01,quiz_1_04_04_2,Which validation stage verifies that equipment is installed according to specifications?,"A) Performance Qualification (PQ) |
B) Operational Qualification (OQ) |
C) Installation Qualification (IQ) |
D) System Monitoring",C
course_1,ch_1_04,les_1_04_04,topic_1_04_04_01,quiz_1_04_04_3,What does Operational Qualification (OQ) focus on during equipment validation?,"A) Testing equipment under real-world production conditions |
B) Confirming equipment operates within specified conditions |
C) Verifying installation matches manufacturer guidelines |
D) Ensuring long-term maintenance schedules",B
course_1,ch_1_04,les_1_04_04,topic_1_04_04_01,quiz_1_04_04_4,Why might a facility fail an EU GMP audit related to equipment validation?,"A) Completing detailed IQ, OQ, and PQ reports |
B) Lacking a PQ report for a new autoclave |
C) Conducting real-time validation documentation |
D) Using validated equipment for production",B
course_1,ch_1_04,les_1_04_04,topic_1_04_04_01,quiz_1_04_04_5,What is a key practice to ensure successful Performance Qualification (PQ)?,"A) Skipping OQ to speed up validation |
B) Using production-like conditions to mimic real-world challenges |
C) Avoiding detailed documentation for flexibility |
D) Testing equipment without production materials",B
course_1,ch_1_04,les_1_04_05,topic_1_04_05_01,quiz_1_04_05_1,What is the main objective of cleaning SOPs in GMP-compliant manufacturing?,"A) To reduce cleaning frequency for efficiency |
B) To eliminate residues and prevent cross-contamination |
C) To simplify equipment operation procedures |
D) To bypass validation for faster production",B
course_1,ch_1_04,les_1_04_05,topic_1_04_05_01,quiz_1_04_05_2,What does an equipment SOP typically specify to ensure consistent performance?,"A) Optional calibration schedules for flexibility |
B) Operating parameters and maintenance schedules |
C) Unvalidated startup procedures |
D) Skipping preventive maintenance checks",B
course_1,ch_1_04,les_1_04_05,topic_1_04_05_01,quiz_1_04_05_3,How do safety SOPs contribute to GMP compliance?,"A) By allowing optional PPE use for hazardous materials |
B) By providing protocols for handling hazards and emergencies |
C) By reducing the need for staff training |
D) By ignoring occupational safety regulations",B
course_1,ch_1_04,les_1_04_05,topic_1_04_05_01,quiz_1_04_05_4,Why might a facility face a WHO GMP audit failure related to cleaning SOPs?,"A) Using validated swab testing for residues |
B) Following detailed cleaning procedures |
C) Maintaining auditable cleaning records |
D) Having an incomplete cleaning SOP",D
course_1,ch_1_04,les_1_04_05,topic_1_04_05_01,quiz_1_04_05_5,What is a recommended practice to ensure effective equipment SOPs?,"A) Using complex instructions for detailed execution |
B) Breaking operations into numbered steps for clarity |
C) Avoiding calibration to save time |
D) Skipping validation for non-critical equipment",B
course_1,ch_1_04,les_1_04_06,topic_1_04_06_01,quiz_1_04_06_1,"According to the study material, what is a primary risk associated with untrained staff or poor compliance tracking in a GMP environment?","A) Improved product quality | B) Reduced regulatory penalties | C) Errors, deviations, or audit failures | D) Faster production speeds",C
course_1,ch_1_04,les_1_04_06,topic_1_04_06_01,quiz_1_04_06_2,"In the context of competency records, what specific details must be included to provide audit-ready proof of an employee's capability?","A) Only the employee's hire date | B) Training dates, topics, trainers, and assessment results | C) Just the list of SOPs executed | D) Annual salary reviews",B
course_1,ch_1_04,les_1_04_06,topic_1_04_06_01,quiz_1_04_06_3,What does the example in the material illustrate about compliance tracking?,A) Hiring new operators without checks | B) A supervisor verifying batch record SOP adherence via logbooks to catch missed steps | C) Updating records only during audits | D) Skipping refresher sessions for experienced staff,B
course_1,ch_1_04,les_1_04_06,topic_1_04_06_01,quiz_1_04_06_4,"Based on GMP regulations mentioned, such as USFDA 21 CFR Part 211, what consequence is highlighted for non-compliance like using untrained staff?",A) Automatic approval in inspections | B) Risks of audit failures or product recalls | C) Decreased need for documentation | D) Simplified training requirements,B
course_1,ch_1_04,les_1_04_06,topic_1_04_06_01,quiz_1_04_06_5,The training flowchart in the visual aid starts with hiring an employee and ends with which step to maintain a GMP-compliant workforce?,A) Documenting initial assessment only | B) Conducting one-time SOP sessions | C) Ongoing refresher training followed by updating records | D) Monitoring deviations without corrections,C
course_1,ch_1_04,les_1_04_07,topic_1_04_07_01,quiz_1_04_07_1,What characterizes an SOP deviation as per the study material?,"A) A routine update to GMP protocols |
B) Any departure from an SOP risking product quality |
C) An intentional change to improve efficiency |
D) A minor correction with no GMP impact ",B
course_1,ch_1_04,les_1_04_07,topic_1_04_07_01,quiz_1_04_07_2,What is a critical step in the deviation handling process after spotting a deviation?,"A) Halt production immediately for all issues |
B) Conduct root cause analysis to identify causes |
C) Skip documentation to speed up resolution |
D) Retrain entire staff for every deviation",B
course_1,ch_1_04,les_1_04_07,topic_1_04_07_01,quiz_1_04_07_3,How are major deviations managed according to the escalation models?,"A) Handled solely by operators without escalation |
B) Reported to QA for thorough investigation |
C) Ignored if product quality remains unaffected |
D) Logged only after an audit identifies them",B
course_1,ch_1_04,les_1_04_07,topic_1_04_07_01,quiz_1_04_07_4,What risk of poor deviation management is emphasized in the material?,"A) Enhanced batch quality and consistency |
B) Potential for product recalls or penalties |
C) Reduced need for detailed CAPA records |
D) Streamlined audit preparation processes",B
course_1,ch_1_04,les_1_04_07,topic_1_04_07_01,quiz_1_04_07_5,Which tool is suggested for effective root cause analysis in deviation handling?,"A) The “5 Whys” method to find root causes |
B) Yearly performance evaluations for staff |
C) Random checks of SOP compliance logs |
D) Simplified checklists for quick updates",A
course_1,ch_1_04,les_1_04_08,topic_1_04_08_01,quiz_1_04_08_1,What is the primary function of eSOP systems as described in the study material?,"A) Replace paper-based SOPs with digital management |
B) Automate product manufacturing processes |
C) Conduct employee performance reviews |
D) Generate audit reports without user input",A
course_1,ch_1_04,les_1_04_08,topic_1_04_08_01,quiz_1_04_08_2,What role in the access hierarchy is restricted to read-only access to eSOPs?,"A) Editor for updating SOP content |
B) Viewer for accessing SOPs for tasks |
C) Approver for authorizing SOP revisions |
D) Administrator for system maintenance",B
course_1,ch_1_04,les_1_04_08,topic_1_04_08_01,quiz_1_04_08_3,What is a key requirement of 21 CFR Part 11 for eSOP systems?,"A) Allow unrestricted access to all users |
B) Ensure electronic records are secure and traceable |
C) Eliminate the need for paper backups |
D) Simplify SOP content for faster approvals",B
course_1,ch_1_04,les_1_04_08,topic_1_04_08_01,quiz_1_04_08_4,What risk is highlighted in the material for an eSOP system lacking proper access controls?,"A) Improved audit efficiency and compliance |
B) Potential for unauthorized SOP changes |
C) Reduced need for version control systems |
D) Faster distribution of SOPs to users",B
course_1,ch_1_04,les_1_04_08,topic_1_04_08_01,quiz_1_04_08_5,"According to the pro tips, what should be used to enhance eSOP system security?","A) Basic passwords without additional checks |
B) Strong passwords with multi-factor authentication |
C) Single-user access for all system roles |
D) Manual logs instead of digital audit trails",B
course_1,ch_1_04,les_1_04_09,topic_1_04_09_01,quiz_1_04_09_1,What is a primary focus of auditors when reviewing SOPs during a GMP audit?,"A) Checking employee attendance records |
B) Verifying SOP clarity, version control, and adherence |
C) Evaluating the facility’s production speed |
D) Reviewing staff vacation schedules",B
course_1,ch_1_04,les_1_04_09,topic_1_04_09_01,quiz_1_04_09_2,What is a critical step in preparing SOPs for a regulatory audit?,"A) Limiting SOP access to senior management only |
B) Ensuring SOPs are approved and version-controlled |
C) Reducing the number of SOPs to simplify audits |
D) Storing SOPs off-site to protect confidentiality",B
course_1,ch_1_04,les_1_04_09,topic_1_04_09_01,quiz_1_04_09_3,How should staff handle auditor questions about a deviation in a batch record?,"A) Provide vague answers to avoid scrutiny |
B) Show the CAPA log to prove resolution per SOP |
C) Deny the deviation occurred to avoid findings |
D) Refer auditors to unrelated SOPs for clarity",B
course_1,ch_1_04,les_1_04_09,topic_1_04_09_01,quiz_1_04_09_4,What consequence of non-compliant SOPs is highlighted in the study material?,"A) Faster audit approvals and certifications |
B) Risks of recalls, market bans, or sanctions |
C) Simplified staff training requirements |
D) Reduced need for deviation documentation",B
course_1,ch_1_04,les_1_04_09,topic_1_04_09_01,quiz_1_04_09_5,"According to the pro tips, what practice helps identify SOP gaps before a regulatory audit?","A) Conducting mock audits internally |
B) Updating SOPs only after audit findings |
C) Limiting staff training to new hires |
D) Storing records in multiple locations",A
course_1,ch_1_04,les_1_04_10,topic_1_04_10_01,quiz_1_04_10_1,What is the purpose of the Validation Gauntlet drill as described in the study material?,"A) To automate SOP drafting processes |
B) To simulate SOP creation, implementation, and compliance |
C) To reduce the need for staff training |
D) To replace GMP regulations with simpler rules",B
course_1,ch_1_04,les_1_04_10,topic_1_04_10_01,quiz_1_04_10_2,What is a critical requirement when creating effective SOPs for GMP compliance?,"A) Using vague language to allow flexibility |
B) Writing clear, precise, and validated procedures |
C) Limiting SOPs to non-critical processes |
D) Avoiding version control for simplicity",B
course_1,ch_1_04,les_1_04_10,topic_1_04_10_01,quiz_1_04_10_3,How is SOP enforcement primarily achieved according to the material?,"A) By limiting SOP access to auditors only |
B) Through training, compliance tracking, and CAPA |
C) By skipping deviation handling processes |
D) Using paper-based systems without eSOPs",B
course_1,ch_1_04,les_1_04_10,topic_1_04_10_01,quiz_1_04_10_4,What does the Gauntlet Flow include as its final step to ensure GMP compliance?,"A) Drafting an initial SOP without validation |
B) Facing a mock audit to test preparedness |
C) Ignoring deviations to speed up enforcement |
D) Reducing staff training to save time",B
course_1,ch_1_04,les_1_04_10,topic_1_04_10_01,quiz_1_04_10_5,"According to the pro tips, what should be included in the drill to mimic real-world GMP challenges?","A) Simplified SOPs with minimal steps |
B) Audit pressure and deviation scenarios |
C) Exclusion of eSOP system integration |
D) Avoidance of CAPA practice sessions",B
course_1,ch_1_05,les_1_05_01,topic_1_05_01_01,quiz_1_05_01_1,How is a deviation defined in the context of GMP processes?,"A) A routine update to manufacturing SOPs |
B) A departure from approved GMP processes or SOPs |
C) An improvement to product quality standards |
D) A minor change without documentation needs",B
course_1,ch_1_05,les_1_05_01,topic_1_05_01_01,quiz_1_05_01_2,Which type of deviation has a direct threat to product safety or compliance?,"A) Minor deviation, like a missing log signature |
B) Major deviation, like an incorrect material batch |
C) Critical deviation, like a sterility failure |
D) Routine deviation, like a planned SOP revision",C
course_1,ch_1_05,les_1_05_01,topic_1_05_01_01,quiz_1_05_01_3,What is the first step in the first-response protocol when a deviation is spotted?,"A) Notify regulators before documenting |
B) Identify the deviation through checks |
C) Continue production to avoid delays |
D) Retrain staff without containment",B
course_1,ch_1_05,les_1_05_01,topic_1_05_01_01,quiz_1_05_01_4,What risk is highlighted for untreated deviations in the study material?,"A) Streamlined audit processes |
B) Potential product recalls or penalties |
C) Reduced need for staff training |
D) Faster batch release approvals",B
course_1,ch_1_05,les_1_05_01,topic_1_05_01_01,quiz_1_05_01_5,"According to the pro tips, what ensures audit-readiness in deviation reports?","A) Logging only major deviation details |
B) Including who, what, when, and where |
C) Avoiding documentation for minor issues |
D) Delaying reports until audit requests",B
course_1,ch_1_05,les_1_05_02,topic_1_05_02_01,quiz_1_05_02_1,What is the primary goal of immediate containment in response to a GMP deviation?,"A) To accelerate production to meet deadlines |
B) To isolate the deviation and limit its impact |
C) To bypass documentation for quick fixes |
D) To retrain staff without stopping processes",B
course_1,ch_1_05,les_1_05_02,topic_1_05_02_01,quiz_1_05_02_2,Which containment strategy involves isolating affected materials in a designated area?,"A) Process stoppage to halt production |
B) Segregation of approved batches |
C) Quarantine of affected materials |
D) Immediate batch release approval",C
course_1,ch_1_05,les_1_05_02,topic_1_05_02_01,quiz_1_05_02_3,What does an impact assessment evaluate to guide further actions?,"A) The cost of production downtime |
B) The deviation’s effect on quality and safety |
C) The number of staff trained on SOPs |
D) The speed of audit preparation",B
course_1,ch_1_05,les_1_05_02,topic_1_05_02_01,quiz_1_05_02_4,What consequence is highlighted for failing to properly contain or assess deviations?,"A) Faster regulatory approvals |
B) Risks of recalls or regulatory penalties |
C) Simplified compliance documentation |
D) Reduced need for quarantine measures",B
course_1,ch_1_05,les_1_05_02,topic_1_05_02_01,quiz_1_05_02_5,"According to the pro tips, what ensures thorough evaluation during an impact assessment?","A) Using a standardized checklist |
B) Delaying documentation until audits |
C) Ignoring minor deviation details |
D) Relying on verbal reports only",A
course_1,ch_1_05,les_1_05_03,topic_1_05_03_01,quiz_1_05_03_1,What is the primary purpose of deviation registers and logs in a GMP environment?,"A) To summarize production output data |
B) To provide a traceable history of deviations |
C) To replace SOPs with simpler guidelines |
D) To track employee performance metrics",B
course_1,ch_1_05,les_1_05_03,topic_1_05_03_01,quiz_1_05_03_2,What key information must a deviation log include for GMP compliance?,"A) Only the date and process involved |
B) Who, what, when, and corrective actions |
C) General notes without specific details |
D) Production costs and downtime duration",B
course_1,ch_1_05,les_1_05_03,topic_1_05_03_01,quiz_1_05_03_3,What does trending analysis help achieve in deviation management?,"A) Reducing the need for deviation logs |
B) Identifying patterns to prevent recurrence |
C) Simplifying audit preparation processes |
D) Eliminating the need for CAPA actions",B
course_1,ch_1_05,les_1_05_03,topic_1_05_03_01,quiz_1_05_03_4,"What risk is associated with incomplete deviation logs, as per the study material?","A) Faster audit approvals and certifications |
B) Audit failures due to missing details |
C) Reduced need for trending analysis |
D) Simplified regulatory documentation",B
course_1,ch_1_05,les_1_05_03,topic_1_05_03_01,quiz_1_05_03_5,"According to the pro tips, what tool is recommended to spot patterns quickly in trending analysis?","A) Written summaries of deviations |
B) Charts like bar graphs for visualization |
C) Verbal reports during team meetings |
D) Random sampling of log entries",B
course_1,ch_1_05,les_1_05_04,topic_1_05_04_01,quiz_1_05_04_1,What is the primary purpose of root cause analysis (RCA) in GMP deviation management?,"A) To simplify SOP documentation |
B) To identify the true cause of deviations |
C) To bypass audit requirements |
D) To reduce staff training needs",B
course_1,ch_1_05,les_1_05_04,topic_1_05_04_01,quiz_1_05_04_2,"Which tool organizes potential deviation causes into categories like People, Process, and Equipment?","A) 5 Whys Technique |
B) Fault Tree Analysis (FTA) |
C) Fishbone Diagram (Ishikawa) |
D) CAPA Documentation",C
course_1,ch_1_05,les_1_05_04,topic_1_05_04_01,quiz_1_05_04_3,How does the 5 Whys technique help in RCA?,"A) Maps complex causes with logic gates |
B) Asks iterative questions to find the root cause |
C) Categorizes issues into GMP standards |
D) Replaces deviation logs for audits",B
course_1,ch_1_05,les_1_05_04,topic_1_05_04_01,quiz_1_05_04_4,"What is a key requirement of GMP regulations for RCA, as per the material?","A) Avoiding documentation to speed up analysis |
B) Documenting RCA with clear CAPA in reports |
C) Limiting RCA to simple deviations only |
D) Conducting RCA without team involvement",B
course_1,ch_1_05,les_1_05_04,topic_1_05_04_01,quiz_1_05_04_5,"What pitfall should be avoided when using RCA tools like 5 Whys, according to the watch out section?","A) Involving multiple teams in analysis |
B) Stopping at symptoms like “human error” |
C) Combining tools for deeper insights |
D) Documenting findings for audits",B
course_1,ch_1_05,les_1_05_05,topic_1_05_05_01,quiz_1_05_05_1,What is the key difference between a symptom and a root cause in GMP deviation analysis?,"A) Symptoms are underlying issues; root causes are visible effects |
B) Symptoms are observable effects; root causes are underlying reasons |
C) Symptoms require CAPA; root causes do not need investigation |
D) Symptoms are audit findings; root causes are SOP updates",B
course_1,ch_1_05,les_1_05_05,topic_1_05_05_01,quiz_1_05_05_2,Which step is part of the systematic RCA process to identify a deviation’s true origin?,"A) Implement CAPA without data collection |
B) Validate the root cause with evidence |
C) Ignore logs to speed up investigations |
D) Focus only on operator performance",B
course_1,ch_1_05,les_1_05_05,topic_1_05_05_01,quiz_1_05_05_3,Which investigation technique involves asking “Why?” multiple times to uncover a root cause?,"A) Fishbone Diagram |
B) Fault Tree Analysis |
C) 5 Whys Technique |
D) Data Log Review",C
course_1,ch_1_05,les_1_05_05,topic_1_05_05_01,quiz_1_05_05_4,"What risk is highlighted for ineffective RCA, according to the study material?","A) Simplified audit preparation processes |
B) Recurring deviations and regulatory penalties |
C) Reduced need for deviation documentation |
D) Faster product batch release approvals",B
course_1,ch_1_05,les_1_05_05,topic_1_05_05_01,quiz_1_05_05_5,"According to the pro tips, what should be done to ensure accurate RCA findings?","A) Accept “human error” as the final cause |
B) Confirm root causes with data like logs |
C) Limit analysis to a single RCA tool |
D) Skip validation to expedite CAPA",B
course_1,ch_1_05,les_1_05_06,topic_1_05_06_01,quiz_1_05_06_1,What is the key difference between human error and systemic failure in GMP deviations?,"A) Human error is a process flaw; systemic failure is an individual mistake |
B) Human error is an individual mistake; systemic failure is a process flaw |
C) Both are caused by outdated equipment |
D) Both require the same CAPA approach",B
course_1,ch_1_05,les_1_05_06,topic_1_05_06_01,quiz_1_05_06_2,"How can human error typically be addressed, according to the study material?","A) By replacing all equipment involved |
B) Through retraining or improved supervision |
C) By simplifying GMP regulations |
D) By ignoring minor deviations",B
course_1,ch_1_05,les_1_05_06,topic_1_05_06_01,quiz_1_05_06_3,Which tool helps distinguish human error from systemic failure by asking questions like “Was the SOP clear?”,"A) CAPA Documentation |
B) Decision Tree Analysis |
C) Batch Production Log |
D) Employee Performance Review",B
course_1,ch_1_05,les_1_05_06,topic_1_05_06_01,quiz_1_05_06_4,"What risk is associated with misidentifying a deviation’s cause, as per the material?","A) Faster audit approvals |
B) Ineffective solutions and recurring issues |
C) Reduced need for RCA tools |
D) Simplified deviation documentation",B
course_1,ch_1_05,les_1_05_06,topic_1_05_06_01,quiz_1_05_06_5,"According to the pro tips, what should be avoided to ensure accurate cause distinction?","A) Using RCA tools like Fishbone or 5 Whys |
B) Defaulting to human error as the cause |
C) Documenting findings for audit scrutiny |
D) Cross-checking training records",B
course_1,ch_1_05,les_1_05_07,topic_1_05_07_01,quiz_1_05_07_1,What is the primary role of evidence in GMP deviation management?,"A) To simplify SOP creation processes |
B) To provide a verifiable record of deviation resolution |
C) To replace the need for root cause analysis |
D) To track employee performance metrics",B
course_1,ch_1_05,les_1_05_07,topic_1_05_07_01,quiz_1_05_07_2,What must a deviation report include to ensure GMP compliance?,"A) Only the deviation ID and date |
B) Deviation description, impact, and CAPA |
C) General notes without specific actions |
D) Production costs and staff schedules",B
course_1,ch_1_05,les_1_05_07,topic_1_05_07_01,quiz_1_05_07_3,What is the purpose of a witness report in deviation investigations?,"A) To summarize audit findings for regulators |
B) To provide a firsthand account of the deviation |
C) To replace deviation logs with verbal statements |
D) To document unrelated process improvements",B
course_1,ch_1_05,les_1_05_07,topic_1_05_07_01,quiz_1_05_07_4,What consequence is highlighted for missing witness reports in a deviation investigation?,"A) Faster audit approvals and certifications |
B) Undermined investigation credibility and audit failure |
C) Reduced need for proof trail documentation |
D) Simplified CAPA implementation processes",B
course_1,ch_1_05,les_1_05_07,topic_1_05_07_01,quiz_1_05_07_5,"According to the pro tips, what ensures accuracy in deviation documentation?","A) Delaying reports until after audits |
B) Logging deviations in real-time |
C) Limiting details to avoid confusion |
D) Relying on verbal witness accounts",B
course_1,ch_1_05,les_1_05_08,topic_1_05_08_01,quiz_1_05_08_1,What is the purpose of the escalation ladder in GMP deviation management?,"A) To simplify SOP creation processes |
B) To route deviations to appropriate authority levels |
C) To eliminate the need for deviation logs |
D) To reduce staff training requirements",B
course_1,ch_1_05,les_1_05_08,topic_1_05_08_01,quiz_1_05_08_2,"How are minor deviations typically handled, according to the study material?","A) Escalated to senior management immediately |
B) Resolved locally by operators or supervisors |
C) Ignored to avoid audit complications |
D) Reported to regulators without investigation",B
course_1,ch_1_05,les_1_05_08,topic_1_05_08_01,quiz_1_05_08_3,What action is required for a critical deviation like a sterility failure?,"A) Correct locally without documentation |
B) Escalate to management and regulatory teams |
C) Log as a minor issue for supervisor review |
D) Continue production to assess impact later",B
course_1,ch_1_05,les_1_05_08,topic_1_05_08_01,quiz_1_05_08_4,"What risk is associated with under-escalating major or critical deviations, as per the material?","A) Simplified audit preparation processes |
B) Unresolved issues and potential audit findings |
C) Reduced need for CAPA documentation |
D) Faster regulatory approval timelines",B
course_1,ch_1_05,les_1_05_08,topic_1_05_08_01,quiz_1_05_08_5,"According to the pro tips, what ensures swift and accurate deviation handling?","A) Using clear criteria to classify deviations |
B) Delaying escalation until audit requests |
C) Limiting documentation to major issues |
D) Avoiding staff training on escalation",A
course_1,ch_1_05,les_1_05_09,topic_1_05_09_01,quiz_1_05_09_1,What is the primary purpose of a deviation case battle simulation in GMP environments?,"A) To simplify SOP creation processes |
B) To test end-to-end deviation management skills |
C) To reduce the need for deviation logs |
D) To replace real audits with simulations",B
course_1,ch_1_05,les_1_05_09,topic_1_05_09_01,quiz_1_05_09_2,Which Module 5 skill involves using Fishbone or 5 Whys to identify the root cause of a deviation?,"A) Containment and quarantine strategies |
B) Root cause analysis (RCA) application |
C) Logging deviations in registers |
D) Compiling witness reports only",B
course_1,ch_1_05,les_1_05_09,topic_1_05_09_01,quiz_1_05_09_3,What is a critical step in running a deviation case battle simulation?,"A) Ignoring minor deviations to save time |
B) Responding to mock auditor questions with proof trails |
C) Skipping RCA to focus on containment |
D) Limiting documentation to verbal reports",B
course_1,ch_1_05,les_1_05_09,topic_1_05_09_01,quiz_1_05_09_4,What risk is highlighted for skipping steps like containment or RCA in a simulation?,"A) Faster resolution of deviations |
B) Incomplete resolution and audit failures |
C) Reduced need for proof trail evidence |
D) Simplified regulatory compliance checks",B
course_1,ch_1_05,les_1_05_09,topic_1_05_09_01,quiz_1_05_09_5,"According to the pro tips, what should be included in the simulation to mimic real-world stress?","A) Time constraints and mock auditors |
B) Simplified deviation scenarios only |
C) Exclusion of escalation processes |
D) Minimal documentation practice",A
course_1,ch_1_06,les_1_06_01,topic_1_06_01_01,quiz_1_06_01_1,What is the primary purpose of CAPA in GMP deviation management?,"A) To simplify SOP documentation processes |
B) To address deviations and prevent recurrence |
C) To reduce the need for deviation logs |
D) To replace root cause analysis tools",B
course_1,ch_1_06,les_1_06_01,topic_1_06_01_01,quiz_1_06_01_2,What is a key component of a corrective action in a CAPA system?,"A) Preventing future deviations |
B) Fixing an existing deviation or issue |
C) Simplifying audit requirements |
D) Updating employee performance records",B
course_1,ch_1_06,les_1_06_01,topic_1_06_01_01,quiz_1_06_01_3,What do GMP regulations require for CAPA systems to ensure audit-readiness?,"A) Evidence of root cause resolution and preventive measures |
B) Minimal documentation to speed up processes |
C) Exclusion of escalation paths for minor issues |
D) Avoidance of effectiveness checks for CAPA",A
course_1,ch_1_06,les_1_06_01,topic_1_06_01_01,quiz_1_06_01_4,"What risk is highlighted for weak CAPA documentation, according to the material?","A) Faster regulatory approvals |
B) Audit failures or production halts |
C) Reduced need for proof trails |
D) Simplified deviation investigations",B
course_1,ch_1_06,les_1_06_01,topic_1_06_01_01,quiz_1_06_01_5,"According to the pro tips, what ensures CAPA prevents deviation recurrence?","A) Skipping follow-up effectiveness checks |
B) Conducting follow-up checks to verify CAPA |
C) Focusing only on corrective actions |
D) Delaying CAPA implementation timelines",B
course_1,ch_1_06,les_1_06_02,topic_1_06_02_01,quiz_1_06_02_1,What is the primary purpose of the CAPA lifecycle in GMP environments?,"A) To simplify deviation documentation processes |
B) To address and prevent quality issues systematically |
C) To reduce the need for audit preparation |
D) To replace root cause analysis with quick fixes",B
course_1,ch_1_06,les_1_06_02,topic_1_06_02_01,quiz_1_06_02_2,What is a key activity during the Identification and Evaluation stage of the CAPA lifecycle?,"A) Implementing corrective actions immediately |
B) Assessing the severity and impact of deviations |
C) Closing the CAPA without verification |
D) Skipping RCA for minor deviations",B
course_1,ch_1_06,les_1_06_02,topic_1_06_02_01,quiz_1_06_02_3,Which tool is used in the Investigation stage to pinpoint the root cause of a deviation?,"A) Deviation log summaries |
B) 5 Whys or Ishikawa diagrams |
C) Employee performance reviews |
D) Production schedule updates",B
course_1,ch_1_06,les_1_06_02,topic_1_06_02_01,quiz_1_06_02_4,"What risk is associated with poor CAPA documentation, as per the study material?","A) Faster regulatory approvals |
B) Failure in WHO or EU GMP inspections |
C) Reduced need for proof trails |
D) Simplified deviation resolution",B
