courseId,courseName,chapterId,chapterName,lessonId,lessonName,taskId,taskTitle,coursedescription,scenario,pdfUrls,tallyUrls,answerKeyUrl,instructions,xp
course_3,Pro Training in Clinical Research,ch_3_01,Foundations of Clinical Research & GCP Basics,les_3_01_02,History & Evolution of Clinical Trials.,task_3_01_02_1,Analyzing Historical Clinical Trial Impacts with Modern AI Tools,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a clinical research coordinator at MediTrial Solutions, a contract research organization (CRO). Your supervisor, Dr. Elena Carter, has tasked you with preparing a report for a new client, BioPharma Innovations, who is launching a Phase II trial for a novel diabetes drug, DiaCure. 

The client wants to understand how historical clinical trial milestones shape today’s ethical and regulatory standards, and how AI tools can ensure compliance with Good Clinical Practice (GCP). 

Your report will be used to educate the client’s trial team and ensure their study aligns with modern standards.


Deliverables

Write a concise report (300-400 words) in OMEGA WORD addressed to Dr. Elena Carter, summarizing your findings. Include:
A brief overview of each milestone and its influence on GCP.
A specific AI tool or approach (real or hypothetical) and how it addresses risks tied to these milestones.
A closing statement on why understanding trial history is critical for the DiaCure trial’s success.",,https://tally.so/r/wgyY8d,https://drive.google.com/file/d/1FDu6jUl3HrT5El-Z18OqrIRGNZMjd_bQ/view?usp=sharing,"Historical Analysis: Select two key historical milestones in clinical trials (e.g., Nuremberg Code, Thalidomide Tragedy, Tuskegee Syphilis Study, ICH-GCP establishment) and explain their impact on modern GCP principles, such as informed consent, participant safety, or standardized protocols.
AI Application: Propose how a modern AI tool could be used to prevent ethical or regulatory issues tied to your chosen milestones in the DiaCure trial. For example, how could AI ensure informed consent or monitor participant safety?
How to do this task?

Research using perplexity and other AI tools.  

Open OMEGA WORD and paste your content.",10
course_3,Pro Training in Clinical Research,ch_3_01,Foundations of Clinical Research & GCP Basics,les_3_01_03,Roles in a Clinical Trial Team.,task_3_01_03_1,Coordinating Roles in a Clinical Trial Team,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior Clinical Research Coordinator (CRC) at VitalCRO Solutions, a contract research organization (CRO) managing a Phase III trial for a new heart failure drug, CardioVita, sponsored by PharmaCore Innovations. The trial involves multiple hospital sites, and your supervisor, Dr. Sarah Nguyen, has asked you to prepare a task assignment plan to ensure smooth collaboration among the trial team. Your plan will clarify roles and assign specific tasks to team members to support the trial’s success and compliance with Good Clinical Practice (GCP).

Deliverables

Write a concise task assignment plan (300-400 words) addressed to Dr. Sarah Nguyen, summarizing your findings. Include:

A brief overview of the three roles and their responsibilities.
One task per role and its importance to the trial.
A collaboration plan with one challenge and solution.
A closing statement on the importance of clear role assignments for the CardioVita trial.",,https://tally.so/r/wgyY8d,https://drive.google.com/file/d/1GEd2ZiVqW_QI6o6_cFsERs3Jd4rkiSYB/view?usp=sharing,"Role Identification: Identify three key roles in the CardioVita trial team (e.g., Sponsor, Principal Investigator, Clinical Research Associate, etc.) and briefly describe their primary responsibilities based on the lesson content.
Task Assignment: Assign one specific task to each of the three roles that supports the trial’s operations (e.g., protocol design, patient recruitment, site monitoring). Explain how each task contributes to the trial’s success and GCP compliance.
Collaboration Plan: Describe how these roles collaborate between the CRO (VitalCRO Solutions), the sponsor (PharmaCore Innovations), and hospital sites to ensure effective trial execution. Provide one example of a potential challenge in this collaboration and how it could be addressed.
Go through the answer key if you need it.
Resources ;
 Internet verified info on clinical trial roles.
 GCP guidelines for role responsibilities (available via ICH-GCP website).
Submit the final draft in OMEGA WORD.",10
course_3,Pro Training in Clinical Research,ch_3_01,Foundations of Clinical Research & GCP Basics,les_3_01_04,Introduction to Good Clinical Practice (GCP).,task_3_01_04_1,Creating a GCP Checklist for a Clinical Trial,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a new Clinical Research Coordinator (CRC) at StarCRO, helping manage a Phase II trial for a new asthma drug, AstmaRelief, sponsored by HealthPharma. Your supervisor, Dr. Lisa Chen, wants you to create a simple GCP checklist to ensure the trial team follows Good Clinical Practice (GCP) standards. The checklist will guide the team in protecting participants and ensuring reliable data.

Deliverables

GCP checklist in OMEGA WORD.",,https://tally.so/r/wgyY8d,https://drive.google.com/file/d/1QogbLrls-iN4BWH3eyd6okTSE_va-CLY/view?usp=sharing,"You are a junior Clinical Research Coordinator (CRC) at EthiCRO Solutions, assisting with a Phase II trial for a new diabetes drug, DiaSafe, sponsored by MediPharm Inc. Your supervisor, Dr. Rachel Kim, has asked you to create an ethics checklist to ensure the trial follows Good Clinical Practice (GCP) and Belmont Report principles. The checklist will guide the trial team in protecting participants and maintaining ethical standards.

Deliverable:

Write a concise ethics checklist (200-300 words) addressed to Dr. Rachel Kim, formatted as a list with brief explanations. Include:

Two Belmont Report principles with their application to DiaSafe.
One potential ethical breach and a prevention method.
Three informed consent elements.
A brief closing on why ethics matter for DiaSafe.
Length: 200-300 words.
Deadline: Within 24 hrs
Resources ;
Lesson materials on the Belmont Report and GCP ethics.
EthiCRO’s trial ethics guide (hypothetical for this task).",10
course_3,Pro Training in Clinical Research,ch_3_01,Foundations of Clinical Research & GCP Basics,les_3_01_05,Ethical Considerations in Trials.,task_3_01_05_1,Applying Ethical Principles in a Clinical Trial.,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior Clinical Research Coordinator (CRC) at EthiCRO Solutions, assisting with a Phase II trial for a new diabetes drug, DiaSafe, sponsored by MediPharm Inc. Your supervisor, Dr. Rachel Kim, has asked you to create an ethics checklist to ensure the trial follows Good Clinical Practice (GCP) and Belmont Report principles. The checklist will guide the trial team in protecting participants and maintaining ethical standards.

Deliverables

Write a concise ethics checklist (200-300 words) addressed to Dr. Rachel Kim, formatted as a list with brief explanations. Include:

Two Belmont Report principles with their application to DiaSafe.
One potential ethical breach and a prevention method.
Three informed consent elements.
A brief closing on why ethics matter for DiaSafe.
Length: 200-300 words.
Deadline: Within 24 hrs
Resources ;
Lesson materials on the Belmont Report and GCP ethics.
EthiCRO’s trial ethics guide (hypothetical for this task).",,https://tally.so/r/wgyY8d,https://drive.google.com/file/d/1ADt0Z66sZD1xGEzaYtDEolDN3CfZlkpd/view?usp=sharing,"Ethical Principles: Select two Belmont Report principles (Respect for Persons, Beneficence, Justice) and explain how they will be applied in the DiaSafe trial to protect participants.
Ethical Breach: Identify one common ethical breach (e.g., lack of informed consent, neglecting safety, unfair participant selection) that could occur in the DiaSafe trial and suggest one way to prevent it.
Informed Consent: List three key elements that must be included in the DiaSafe trial’s informed consent form to ensure ethical compliance.",10
course_3,Pro Training in Clinical Research,ch_3_01,Foundations of Clinical Research & GCP Basics,les_3_01_06,"Regulatory Bodies Overview (FDA, EMA, etc.).",task_3_01_06_1,Summarizing Regulatory Guidelines for a Clinical Trial Protocol,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a Clinical Research Coordinator at Horizon Biotech, developing a new diabetes drug, GlucoVita. Your supervisor, Dr. Maria Lopez, needs a Clinical Trial Protocol Summary for a multinational Phase II trial (U.S., EU, Japan, UK). To align with regulatory expectations, you must summarize an FDA guidance document on clinical trial protocols and incorporate key points into the summary form.

Deliverables

A completed Clinical Trial Protocol Summary form, including the 200-word FDA guideline summary and 50-word AI summary comparison.",https://drive.google.com/file/d/1d3iAs9wh9XQ_8hLJBMWVzlNUri5ZuvQO/view?usp=sharing,https://tally.so/r/mR7VDJ,https://drive.google.com/file/d/1vzoD0Jkyk5smU25gBFxvUrOHv0PZpfws/view?usp=sharing,"Read the Reference Document: Review the mock FDA guidance document (see Reference Documents) on clinical trial protocol requirements (approx. 800 words).
Summarize the Guideline: Using an AI tool (e.g., Grok), summarize the FDA guidance into a 200-word digest. Focus on protocol elements like objectives, endpoints, safety monitoring, and regulatory compliance.
Complete the Protocol Summary Form: Fill out the Clinical Trial Protocol Summary form (template provided) for the GlucoVita trial, incorporating the summarized FDA guideline points. Include:
    - Trial name: GlucoVita Phase II Study
    - Indication: Type 2 diabetes
    - Study population: Adults aged 18-65
    - Primary endpoint: Reduction in HbA1c levels
    - Regulatory bodies involved: FDA, EMA, PMDA, MHRA
Compare Summaries: Note any gaps or differences between your AI-generated summary and the original FDA guidance.",10
course_3,Pro Training in Clinical Research,ch_3_01,Foundations of Clinical Research & GCP Basics,les_3_01_07,"Trial Types & Designs (RCTs, Observational).",task_3_01_07_1,Trial Design Classification,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior clinical research assistant at MediCore Labs, a company developing a new drug, DiabeSafe, for type 2 diabetes. Your team is designing a study to evaluate DiabeSafe and needs your help to classify the trial design and justify your reasoning. The study involves observing 1,500 patients already prescribed DiabeSafe by their doctors, tracking their blood sugar levels and side effects over 3 years, without assigning any patients to a placebo or control group.

Deliverables

An OMEGA WORD submission that contains,
The classification of the DiabeSafe trial design.
Two advantages and two limitations of the chosen design.
A 150-200-word justification explaining your classification and why the design suits the study.
Submission method: OMEGA SUBMISSION PORTAL

Estimated Time: 30-45 minutes",https://drive.google.com/file/d/1vTpdQGtJ5kmG-yfFtD4eJt7IoolbAula/view?usp=sharing,https://tally.so/r/wgyY8d,https://drive.google.com/file/d/1cEaDVw_Hl5mqwZspZWFYQ9OB7JTbtqeQ/view?usp=sharing,"Review the Scenario and Reference Document:
    - Read the DiabeSafe trial scenario above and the attached DiabeSafe Trial Protocol Summary.
    - Use the Lesson 7 video content to compare the study’s methodology to RCTs and Observational Studies.
Classify the Trial Design:
    - Determine if the DiabeSafe study is an RCT or an Observational Study based on randomization and intervention.
List Advantages and Limitations:
    - Identify two advantages and two limitations of the chosen trial design, specific to the DiabeSafe study, using Lesson 7 content.
Write the Justification:
    - In 150-200 words, explain:
        - Why you classified the trial as RCT or Observational.
        - How the design aligns with the study’s goals (e.g., long-term safety).
        - Why this design is suitable, considering factors like ethics or budget.
    - Reference the scenario and lesson content in simple language.
Create the Deliverable:
    - Open OMEGA WORD.
    - Use this template for your submission:


Student Name: [Your Name]

1. Trial Design Classification:
[State whether the DiabeSafe study is an RCT or Observational Study]

2. Advantages:
 [Advantage 1]
 [Advantage 2]

3. Limitations:
 [Limitation 1]
 [Limitation 2]

4. Justification (150-200 words):
 [Write your explanation here]


Submit the Deliverable.",10
course_3,Pro Training in Clinical Research,ch_3_01,Foundations of Clinical Research & GCP Basics,les_3_01_08,Basics of Trial Documentation.,task_3_01_08_1,Trial Documentation Organization and Timeline Sequencing,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior clinical research assistant at MediCore Labs, working on a clinical trial for DiabeSafe, a new drug for type 2 diabetes. Your team is setting up the electronic Trial Master File (eTMF) to store and organize essential trial documents. Your task is to categorize provided documents into the correct eTMF sections and reorder them based on their sequence in the trial timeline.

Deliverables

A Word document containing:
   Categorization of the five documents into their eTMF sections.
   Ordered list of the five documents based on the trial timeline.
   A 150-200-word explanation of the purpose of trial documentation and the compliance role of one document.

Estimated Time: 35-50 minutes",https://drive.google.com/file/d/1m_I_rqZTlidjRScINtuaVaV404Zl8MUC/view?usp=sharing,https://tally.so/r/wgyY8d,https://drive.google.com/file/d/1hv0evcgi1kGS5icUm44ZwGyFZFJ3QAkl/view?usp=sharing,"Review the Reference Document:
    - Open the attached DiabeSafe eTMF Document List PDF.
    - Note the five documents listed and their descriptions.
Categorize the Documents:
    - Using Lesson 8 video content, match each document to one of the following eTMF sections: Protocol, Informed Consent Forms (ICFs), Investigator’s Brochure (IB), Case Report Forms (CRFs), or Regulatory Approvals.
    - List each document under its correct section.
Reorder the Documents by Trial Timeline:
    - Arrange the five documents in the order they would be prepared or used in the trial process (e.g., from obtaining approvals to collecting data).
    - Consider which documents are needed to start the trial (e.g., for regulatory approval or planning) versus those used later (e.g., for data collection).
Write the Explanation:
    - In 150-200 words, explain:
        - The overall purpose of trial documentation (e.g., compliance, transparency, audit readiness).
        - Why one specific document from the list is critical for compliance (e.g., how it ensures GCP standards or supports audits).
    - Use simple language and reference Lesson 8 content or the scenario.
Create the Deliverable:
    - Open OMEGA WORD.
    - Use this template for your submission:
            
        Student Name: [Your Name]
        
       1. Document Categorization:
        Protocol:
         [Document Name]
        Informed Consent Forms (ICFs):
         [Document Name]
        Investigator’s Brochure (IB):
         [Document Name]
        Case Report Forms (CRFs):
         [Document Name]
        Regulatory Approvals:
         [Document Name]
        
        2. Timeline Sequence:
         1. [Document Name]
         2. [Document Name]
         3. [Document Name]
         4. [Document Name]
         5. [Document Name]
        
        3. Explanation (150-200 words):
          [Write your explanation here]
 Submit the Deliverable.",10
course_3,Pro Training in Clinical Research,ch_3_01,Foundations of Clinical Research & GCP Basics,les_3_01_09,Introduction to AI in Clinical Research.,task_3_01_09_1,AI in Clinical Research Application,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior clinical research assistant at MediCore Labs, working on a clinical trial for DiabeSafe, a new drug for type 2 diabetes. Your team uses an AI tool to support trial operations, including analyzing data and ensuring Good Clinical Practice (GCP) compliance. You’ve been given a report from the AI tool summarizing its findings on the DiabeSafe trial, and your task is to analyze its role in maintaining compliance.

Deliverables

A Word document containing:
   A 150-200-word explanation of AI’s role in clinical research and how one use case ensures GCP compliance.
Submission method: OMEGA WORD.

Estimated Time: 30-45 minutes",https://drive.google.com/file/d/1bIlyGZpG_kow2aFAXrPapqpUAPht8YZI/view?usp=sharing,https://tally.so/r/wgyY8d,https://drive.google.com/file/d/1Lm9C1MAXYQH8bh1OLUQ21U60OklDHK0V/view?usp=sharing,"Review the Reference Document:
    - Open the attached DiabeSafe AI Tool Report PDF.
    - Note the AI tool’s findings and applications described in the report.
Write the Explanation:
    - In 150-200 words, explain:
        - The overall role of AI in clinical research (e.g., automation, efficiency, compliance).
        - How one of the identified use cases from the report helps ensure GCP compliance (e.g., by flagging deviations or ensuring data integrity).
    - Use simple language and reference Lesson 9 content or the scenario.
Create the Deliverable:
    - Open OMEGA WORD.
    - Paste & submit the document.
Submit the Deliverable.",10
course_3,Pro Training in Clinical Research,ch_3_01,Foundations of Clinical Research & GCP Basics,les_3_01_10,GCP Audit Trails Basics.,task_3_01_10_1,GCP Audit Trail Entry,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior clinical research assistant at MediCore Labs, working on a clinical trial for DiabeSafe, a new drug for type 2 diabetes. Your team uses an electronic Trial Master File (eTMF) with an AI-supported audit trail system to track all trial actions. You’ve been tasked with filling out an audit trail document after correcting a data entry error in a patient’s Case Report Form (CRF) for an incorrect blood sugar level and explaining the importance of audit trails.

Deliverables

A Word document containing:
   The completed audit trail entry with all key components (User ID, Action, Timestamp, Reason).
   A 150-200-word explanation of the purpose of audit trails and the compliance role of one component.

Estimated Time: 30-45 minutes",https://drive.google.com/file/d/1o-Ck29UgdR9wvrAdR6atk9I3_-5G20YG/view?usp=sharing,https://tally.so/r/wgyY8d,https://drive.google.com/file/d/12cUjbbE5CaHX_D22X4HKYn-c7aAnkBw7/view?usp=sharing,"Review the Reference Document:
    - Open the attached DiabeSafe Audit Trail Form PDF.
Write the Explanation:
    - In 150-200 words, explain:
        - The overall purpose of audit trails in clinical trials (e.g., transparency, compliance, fraud prevention).
        - Why one specific component of your audit trail entry (e.g., Reason, Timestamp) is critical for GCP compliance.
    - Use simple language and reference Lesson 10 content or the scenario.
Submit the Deliverable:
    - Paste the final draft in OMEGA WORD & submit.",
course_3,Pro Training in Clinical Research,ch_3_02,Clinical Trial Protocol Development,les_3_02_01,Protocol Structure Overview.,task_3_02_01_1,Protocol Summary Submission,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior clinical research assistant at VitaHealth Solutions, working on a clinical trial for CardioVita, a new drug to lower blood pressure in patients with hypertension. Your team is developing the trial protocol, the official blueprint for the study, and needs you to complete a protocol summary to outline key elements of the trial.

Deliverables

A completed Clinical Trial Protocol Summary Submission containing:
   Filled fields for Study Title, Phase, Objectives, Population and Criteria, Intervention/Methods, Endpoints.
   A 150-200-word explanation in the Full Protocol Summary section.
   A completed Self-Assessment Checklist confirming alignment with the scenario.
Submission method: Via the course platform or provided digital link.

Estimated Time: 30-45 minutes",https://drive.google.com/file/d/1HnMGJLii9QdMilPlLzklflpGpjpraZFY/view?usp=sharing,https://tally.so/r/mDlZkq | https://tally.so/r/wgyY8d,https://drive.google.com/file/d/1gZQE_qjuenmTjHWlvidgHra5O2A-sOxt/view?usp=sharing,"Review the Reference Document:
    - Open the attached CardioVita Trial Details PDF.
    - Note the trial details for Study Title, Phase, Objectives, Population and Criteria, Intervention/Methods, and Endpoints.
Create the Protocol Summary:
    - Complete the following fields using the reference document:
        Study Title: The name of the CardioVita trial.
        Phase: Select the appropriate trial phase (Phase I, II, III, or IV).
        Objectives: State primary and secondary objectives (1-2 sentences each).
        Population and Criteria: Describe the participant eligibility criteria.
        Intervention/Methods: Detail the treatment and procedures.
        Endpoints: List primary and secondary endpoints.
        Full Protocol Summary: Write a 150-200-word explanation of the purpose of a clinical trial protocol and why one section (e.g., Objectives, Safety/Ethics) is critical for the CardioVita trial.
        Self-Assessment Checklist: Check all applicable boxes (Includes phase and objectives, Details population and criteria, Covers intervention and endpoints, Aligns with lesson scenario).
    - Ensure entries are accurate, concise, and aligned with Lesson 11 content.
Submit the Deliverable in OMEGA WORD.",10
course_3,Pro Training in Clinical Research,ch_3_02,Clinical Trial Protocol Development,les_3_02_02,Objectives & Endpoints.,task_3_02_02_1,Objectives and Endpoints Summary,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior clinical research assistant at NexaPharma, working on a clinical trial for PulseCalm, a new drug to manage hypertension. Your team is designing the trial protocol and needs you to define the trial’s objectives and endpoints, ensuring they meet the SMART criteria, and summarize them in a protocol submission form.

Deliverables

A completed Clinical Trial Protocol Summary Submission Form
",https://drive.google.com/file/d/1x1te-hEFihOFwsp9WC5RUykx91MmG9gZ/view?usp=sharing,https://tally.so/r/mDlZkq,https://drive.google.com/file/d/1SKwQBDTsZNFqa14v1vUYrdPcVeYH1kZ2/view?usp=sharing,"Review the Reference Document:
    - Open the attached PulseCalm Trial Details PDF.
    - Note the trial details for Study Title, Phase, Objectives, Population and Criteria, Intervention/Methods, and Endpoints.
Fill Out the Protocol Summary Form:
    - Access the digital Clinical Trial Protocol Summary Submission Form via the course platform or provided link.
    - Complete the following fields using the reference document:
        Study Title: The name of the PulseCalm trial.
        Phase: Select the appropriate trial phase (Phase I, II, III, or IV).
        Objectives: State primary and secondary objectives (1-2 sentences each), ensuring they meet SMART criteria.
        Population and Criteria: Describe the participant eligibility criteria.
        Intervention/Methods: Detail the treatment and procedures.
        Endpoints: List primary and secondary endpoints tied to the objectives.
        Full Protocol Summary: Write a 150-200-word explanation of the purpose of trial objectives and endpoints and why SMART criteria are critical for the PulseCalm trial.
        Self-Assessment Checklist: Check all applicable boxes (Includes phase and objectives, Details population and criteria, Covers intervention and endpoints, Aligns with lesson scenario).
    - Ensure entries are concise, measurable, and aligned with Lesson 12 content.
Submit the Deliverable:
    - Submit the completed digital form via the course platform or provided link (e.g., Google Forms, course portal).
    - Ensure the form is fully completed and submitted by the deadline.",10
course_3,Pro Training in Clinical Research,ch_3_02,Clinical Trial Protocol Development,les_3_02_03,Study Population & Inclusion/Exclusion.,task_3_02_03_1,Study Population Screening,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior clinical research assistant at BioSynth Labs, working on a clinical trial for NeuroRelief, a new drug to reduce migraine frequency in adults. Your team is defining the trial’s study population and needs you to apply inclusion and exclusion criteria to screen mock patient data and summarize the results in a protocol submission form.

Deliverables

A completed Clinical Trial Protocol Summary Submission Form.",https://drive.google.com/file/d/1Lb8Gd1atLTkCCbWL_XnYDuSpYNFSOVmz/view?usp=sharing,https://tally.so/r/mDlZkq,https://drive.google.com/file/d/1oFNywQYrwwABZnRHwwbTuzTSti-wRPBo/view?usp=sharing,"Review the Reference Document:
    - Open the attached NeuroRelief Patient Screening Data PDF.
    - Note the trial details (Study Title, Phase, Population and Criteria) and the mock patient profiles to screen.
Fill Out the Protocol Summary Form:
    - Access the digital Clinical Trial Protocol Summary Submission Form via the course platform or provided link.
    - Complete the following fields using the reference document:
        Study Title: The name of the NeuroRelief trial.
        Phase: Select the appropriate trial phase (Phase I, II, III, or IV).
        Objectives: State primary and secondary objectives (1-2 sentences each).
        Population and Criteria: Describe the inclusion and exclusion criteria, and summarize screening results (e.g., number of patients included/excluded).
        Intervention/Methods: Detail the treatment and procedures.
        Endpoints: List primary and secondary endpoints.
        Full Protocol Summary: Write a 150-200-word explanation of the purpose of inclusion and exclusion criteria and why they are critical for the NeuroRelief trial’s safety.
        Self-Assessment Checklist: Check all applicable boxes (Includes phase and objectives, Details population and criteria, Covers intervention and endpoints, Aligns with lesson scenario).
    - Ensure entries are concise, accurate, and aligned with Lesson 13 content.
Submit the Deliverable:
    - Submit the completed digital form via the course platform or provided link (e.g., Google Forms, course portal).
    - Ensure the form is fully completed and submitted by the deadline.",10
course_3,Pro Training in Clinical Research,ch_3_02,Clinical Trial Protocol Development,les_3_02_04,Interventions & Dosing.,task_3_02_04_1,Dosing Schedule Documentation,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior clinical research assistant at TruMed Innovations, working on a clinical trial for OsteoFlex, a new drug to improve joint mobility in patients with osteoarthritis. Your team is developing the trial protocol and needs you to document the intervention and dosing schedule using a provided form, based on trial details, to ensure safe and consistent administration.

Deliverables

A completed Dosing Schedule Form",https://drive.google.com/file/d/1E1pboPHPmgw0Cp4w4Yn-CI9laMAGTAuw/view?usp=sharing,https://tally.so/r/mZx1d0,https://drive.google.com/file/d/1Mb-ZRprJhSLsCT9lS2t4uz4HN_qctHJt/view?usp=sharing,"Review the Reference Document:
    - Open the attached OsteoFlex Trial Details PDF.
    - Note the trial details for the intervention, dosing schedule, and participant parameters.
Fill Out the Dosing Schedule Form:
    - Access the digital Dosing Schedule Form via the course platform or provided link.
    - Complete the following fields using the reference document:
        Study Title: The name of the OsteoFlex trial.
        Intervention Type: Specify the type of intervention (e.g., drug, device, behavioral).
        Intervention Details: Describe the intervention (e.g., drug name, form, dose).
        Dosing Schedule: Detail the dose, frequency, and duration.
        Participant Parameters: Note key participant characteristics affecting dosing (e.g., age, weight).
        Comments: Write a 150-200-word explanation of the purpose of dosing schedules and their importance for the OsteoFlex trial’s safety.
    - Ensure entries are concise, accurate, and aligned with Lesson 14 content.
Submit the Deliverable:
    - Submit the completed digital form via the course platform or provided link (e.g., Google Forms, course portal).
    - Ensure the form is fully completed and submitted by the deadline.",10
course_3,Pro Training in Clinical Research,ch_3_02,Clinical Trial Protocol Development,les_3_02_05,Schedule of Assessments.,task_3_02_05_1,Assessment Schedule Creation,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior clinical research assistant at BioSynth Labs, working on a clinical trial for NeuroRelief, a new drug to reduce migraine frequency in adults. Your team is defining the trial’s study population and needs you to apply inclusion and exclusion criteria to screen mock patient data and summarize the results in a protocol submission form.

Deliverables

A completed Clinical Trial Protocol Summary Submission Form.",https://drive.google.com/file/d/1gzToQAEjnV2jiWgqI2ecTDANs0PpzjNf/view?usp=sharing,https://tally.so/r/w7QaeR,https://drive.google.com/file/d/1rqwVRLaOYBbo_uvlMSknJ6xqKNZ2j99I/view?usp=sharing,"Review the Reference Document:
    - Open the attached LungEase Trial Details PDF.
    - Note the trial details for assessment types (Screening, Baseline, Follow-Up, Safety) and their timing.
Fill Out the Assessment Schedule Form:
    - Access the digital Assessment Schedule Form via the course platform or provided link.
    - Complete the following fields using the reference document:
        Study Title: The name of the LungEase trial.
        Assessment Type: Specify the type (e.g., Screening, Baseline, Follow-Up, Safety).
        Timing: Detail when each assessment occurs (e.g., Week 0, Weeks 2–12).
        Details: Describe what data is collected (e.g., lung function test, adverse events).
        Comments: Write a 150-200-word explanation of the purpose of a schedule of assessments and its importance for the LungEase trial’s data quality.
    - Ensure entries are concise, accurate, and aligned with Lesson 15 content.
Submit the Deliverable:
    - Submit the completed digital form via the course platform or provided link (e.g., Google Forms, course portal).
    - Ensure the form is fully completed and submitted by the deadline.",10
course_3,Pro Training in Clinical Research,ch_3_02,Clinical Trial Protocol Development,les_3_02_06,Risk Assessment in Protocols.,task_3_02_06_1,Risk Assessment Documentation.,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior clinical research assistant at NovaCure Therapeutics, working on a clinical trial for SleepWell, a new drug to improve breathing in patients with sleep apnea. Your team is developing the trial protocol and needs you to identify and categorize potential risks using a risk assessment form, based on provided trial data, to ensure participant safety and trial integrity.

Deliverables

A completed Risk Assessment Form.",https://drive.google.com/file/d/1T2ctdSuD8YUGJi8dAYrMlJWcdacz0lty/view?usp=sharing,https://tally.so/r/nPobye,https://drive.google.com/file/d/1ky8ki9x7t11vTWeTlnDyZMmgH3AUf1AX/view?usp=sharing,"Review the Reference Document:
    - Open the attached SleepWell Trial Risk Data PDF.
    - Note the trial details and identified risks, including their types (safety, data, protocol) and potential severity.
Fill Out the Risk Assessment Form:
    - Access the digital Risk Assessment Form via the course platform or provided link.
    - Complete the following fields using the reference document:
        Study Title: The name of the SleepWell trial.
        Risk Type: Specify the risk type (e.g., Participant Safety, Data, Protocol).
        Risk Description: Describe the specific risk (e.g., mild drowsiness).
        Risk Level: Categorize as Low, Moderate, or High.
        Mitigation Strategy: Propose a way to address the risk (e.g., monitor side effects).
        Comments: Write a 150-200-word explanation of the purpose of risk assessment and its importance for the SleepWell trial’s safety.
    - Ensure entries are concise, accurate, and aligned with Lesson 16 content.
Submit the Deliverable:
    - Submit the completed digital form via the course platform.",10
course_3,Pro Training in Clinical Research,ch_3_02,Clinical Trial Protocol Development,les_3_02_07,AI-Assisted Protocol Writing.,task_3_02_07_1,AI-Assisted Protocol Drafting,Understand and execute end-to-end clinical trial operations with scientific rigor and ethical precision.,"You are a junior clinical research assistant at VitaCore Biotech, working on a clinical trial for GlucoClear, a new drug to manage blood glucose levels in patients with type 2 diabetes. Your team is using an AI tool (e.g., ChatGPT, Grok) to draft and refine the Study Design section of the trial protocol. You'll use AI to create a draft, refine it for accuracy, specificity, and ethical compliance, and submit the final version.

Deliverables

OMEGA WORD doc In 100-150 words, explaining
   How AI helped make the study document proper (e.g., initial structure, refinements).
   Why ethical considerations are critical for the GlucoClear trial (e.g., preventing bias, ensuring compliance).
Use simple language and reference Lesson 17 content or the scenario.",https://drive.google.com/file/d/1u-34jvjcwyJtiCYr6M6QoRgPF3g_L_p2/view?usp=sharing,https://tally.so/r/wgyY8d,https://drive.google.com/file/d/1k-zA9hwpy3zK4D4H4CfWGIMpqVtJcPVm/view?usp=sharing,"Review the Reference Document:
    - Open the attached GlucoClear Trial Basics PDF.
    - Note the trial details (phase, population, objectives, etc.) to use in your AI prompt.
Draft with AI:
    - Craft a prompt for an AI tool (e.g., ""Draft a Study Design section for a Phase II randomized controlled trial testing GlucoClear in 150 adults with type 2 diabetes over 12 weeks, including trial type, randomization, and blinding."").
    - Use the AI tool to generate the initial draft of the Study Design section.
Refine the Draft:
    - Use the AI tool again to refine the draft (e.g., prompt: ""Improve this Study Design draft for clarity, specificity, and ethical compliance: [paste draft]"").
    - Make further manual edits to ensure it is accurate, specific (e.g., detail randomization), and ethically sound (e.g., avoid bias in population description, align with GCP).
    - The final section should be concise, professional, and ready for a protocol.
Write the Reflection:
    - In 100-150 words, explain:
        - How AI helped make the study document proper (e.g., initial structure, refinements).
        - Why ethical considerations are critical for the GlucoClear trial (e.g., preventing bias, ensuring compliance).
    - Use simple language and reference Lesson 17 content or the scenario.
Create the Deliverable & submit in OMEGA WORD.",10
